Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2019-10-24,10:00 PM,68 F,68 F,100 %,ENE,7 mph,0 mph,29.75 in,0.0 in,Light Rain
2019-10-24,10:30 PM,68 F,68 F,100 %,NE,7 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-24,11:00 PM,68 F,68 F,100 %,ENE,7 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-24,11:30 PM,68 F,68 F,100 %,ENE,7 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,12:00 AM,68 F,68 F,100 %,ENE,7 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,12:30 AM,68 F,68 F,100 %,ENE,7 mph,0 mph,29.78 in,0.0 in,Rain
2019-10-25,1:00 AM,70 F,68 F,94 %,ENE,7 mph,0 mph,29.81 in,0.0 in,Rain
2019-10-25,1:30 AM,70 F,68 F,94 %,ENE,6 mph,0 mph,29.81 in,0.0 in,Rain
2019-10-25,2:00 AM,70 F,68 F,94 %,E,6 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,2:30 AM,70 F,68 F,94 %,E,8 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,3:00 AM,70 F,70 F,100 %,E,9 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,3:30 AM,72 F,70 F,94 %,E,9 mph,0 mph,29.84 in,0.0 in,Light Rain
2019-10-25,4:00 AM,72 F,70 F,94 %,E,10 mph,0 mph,29.84 in,0.0 in,Light Rain
2019-10-25,4:30 AM,72 F,70 F,94 %,E,10 mph,0 mph,29.84 in,0.0 in,Light Rain
2019-10-25,5:00 AM,72 F,70 F,94 %,E,9 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,5:30 AM,72 F,70 F,94 %,E,10 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,6:00 AM,73 F,70 F,88 %,E,9 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,6:30 AM,73 F,70 F,88 %,E,8 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,7:00 AM,73 F,72 F,94 %,ESE,9 mph,0 mph,29.75 in,0.0 in,Light Rain
2019-10-25,7:30 AM,73 F,72 F,94 %,ESE,8 mph,0 mph,29.75 in,0.0 in,Light Rain
2019-10-25,8:00 AM,75 F,73 F,94 %,ESE,9 mph,0 mph,29.72 in,0.0 in,Light Rain
2019-10-25,8:30 AM,75 F,73 F,94 %,ESE,7 mph,0 mph,29.72 in,0.0 in,Rain
2019-10-25,8:45 AM,75 F,73 F,94 %,SE,8 mph,0 mph,29.72 in,0.0 in,Rain
2019-10-25,9:00 AM,75 F,73 F,94 %,ESE,7 mph,0 mph,29.72 in,0.0 in,Light Rain
2019-10-25,9:30 AM,75 F,73 F,94 %,SE,7 mph,0 mph,29.72 in,0.0 in,Light Rain
2019-10-25,10:00 AM,75 F,73 F,94 %,SE,7 mph,0 mph,29.72 in,0.0 in,Light Rain
2019-10-25,10:30 AM,75 F,73 F,94 %,SE,7 mph,0 mph,29.72 in,0.0 in,Light Rain
2019-10-25,11:00 AM,75 F,73 F,94 %,SE,6 mph,0 mph,29.72 in,0.0 in,Light Rain
2019-10-25,11:30 AM,75 F,73 F,94 %,SE,7 mph,0 mph,29.72 in,0.0 in,Light Rain
2019-10-25,12:00 PM,75 F,73 F,94 %,SE,6 mph,0 mph,29.75 in,0.0 in,Light Rain
2019-10-25,12:30 PM,75 F,73 F,94 %,SE,7 mph,0 mph,29.75 in,0.0 in,Light Rain
2019-10-25,1:00 PM,75 F,73 F,94 %,SSE,7 mph,0 mph,29.75 in,0.0 in,Light Rain
2019-10-25,1:30 PM,75 F,73 F,94 %,SSE,6 mph,0 mph,29.75 in,0.0 in,Light Rain
2019-10-25,2:00 PM,75 F,73 F,94 %,S,7 mph,0 mph,29.75 in,0.0 in,Light Rain
2019-10-25,2:30 PM,75 F,73 F,94 %,SSE,7 mph,0 mph,29.78 in,0.0 in,Light Rain with Thunder
2019-10-25,3:00 PM,73 F,73 F,100 %,NW,8 mph,0 mph,29.81 in,0.0 in,Light Rain with Thunder
2019-10-25,3:30 PM,72 F,72 F,100 %,NNW,6 mph,0 mph,29.81 in,0.0 in,Light Rain with Thunder
2019-10-25,4:00 PM,72 F,70 F,94 %,NNW,6 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,4:30 PM,72 F,70 F,94 %,NW,5 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,5:00 PM,72 F,70 F,94 %,NNW,5 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,5:30 PM,72 F,70 F,94 %,NNW,3 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,6:00 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,6:30 PM,72 F,70 F,94 %,NNW,5 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,7:00 PM,72 F,70 F,94 %,NNW,3 mph,0 mph,29.81 in,0.0 in,Light Rain
2019-10-25,7:30 PM,70 F,70 F,100 %,CALM,0 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,8:00 PM,70 F,68 F,94 %,NNW,3 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,8:30 PM,70 F,68 F,94 %,NNW,3 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,9:00 PM,70 F,68 F,94 %,NNW,3 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,9:30 PM,70 F,68 F,94 %,NW,3 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,10:00 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,10:30 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,11:00 PM,72 F,68 F,88 %,NW,6 mph,0 mph,29.78 in,0.0 in,Light Rain
2019-10-25,11:30 PM,72 F,68 F,88 %,NW,5 mph,0 mph,29.81 in,0.0 in,Light Drizzle
2019-10-26,12:00 AM,72 F,68 F,88 %,NW,6 mph,0 mph,29.81 in,0.0 in,Fog
2019-10-26,12:30 AM,70 F,70 F,100 %,N,6 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-26,1:00 AM,70 F,70 F,100 %,NNW,8 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-26,1:30 AM,70 F,68 F,94 %,N,7 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-26,2:00 AM,70 F,68 F,94 %,NNW,6 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-26,2:30 AM,72 F,70 F,94 %,N,6 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-26,3:00 AM,72 F,70 F,94 %,N,5 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-26,3:30 AM,73 F,70 F,88 %,NNW,5 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-26,4:00 AM,73 F,70 F,88 %,NNW,5 mph,0 mph,29.90 in,0.0 in,Fog
2019-10-26,4:30 AM,73 F,70 F,88 %,NW,3 mph,0 mph,29.90 in,0.0 in,Fog
2019-10-26,5:00 AM,73 F,72 F,94 %,WNW,5 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-26,5:30 AM,75 F,73 F,94 %,NW,3 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,6:00 AM,77 F,73 F,89 %,NW,3 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,6:30 AM,77 F,73 F,89 %,WNW,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-26,7:00 AM,77 F,75 F,94 %,WNW,5 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-26,7:30 AM,79 F,77 F,94 %,W,5 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-26,8:00 AM,79 F,77 F,94 %,WNW,5 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-26,8:30 AM,79 F,77 F,94 %,NW,5 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-26,9:00 AM,79 F,75 F,89 %,WNW,5 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-26,9:30 AM,79 F,75 F,89 %,NW,7 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-26,10:00 AM,77 F,75 F,94 %,NW,7 mph,0 mph,29.78 in,0.0 in,Haze
2019-10-26,10:30 AM,77 F,75 F,94 %,WNW,5 mph,0 mph,29.78 in,0.0 in,Haze
2019-10-26,11:00 AM,77 F,75 F,94 %,NW,5 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-26,11:30 AM,77 F,75 F,94 %,NW,5 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-26,12:00 PM,75 F,73 F,94 %,NW,5 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-26,12:30 PM,75 F,73 F,94 %,NW,3 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-26,1:00 PM,75 F,73 F,94 %,NNW,5 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-26,1:30 PM,75 F,73 F,94 %,CALM,0 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-26,2:00 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-26,2:30 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-26,3:00 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,3:30 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,4:00 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,4:30 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,5:00 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,5:30 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,6:00 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,6:30 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,7:00 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,7:30 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,8:00 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,8:30 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-26,9:00 PM,72 F,70 F,94 %,NNW,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-26,9:30 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-26,10:00 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-26,10:30 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-26,11:00 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-26,11:30 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-27,12:00 AM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-27,12:30 AM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-27,1:00 AM,72 F,70 F,94 %,NNW,5 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,1:30 AM,73 F,72 F,94 %,NNW,6 mph,0 mph,29.90 in,0.0 in,Fog
2019-10-27,2:00 AM,73 F,72 F,94 %,NNW,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-27,2:30 AM,75 F,72 F,89 %,N,8 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-27,3:00 AM,77 F,73 F,89 %,N,8 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-27,3:30 AM,77 F,73 F,89 %,N,5 mph,0 mph,29.93 in,0.0 in,Haze
2019-10-27,4:00 AM,79 F,73 F,83 %,NNW,6 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-27,4:30 AM,81 F,73 F,79 %,N,6 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-27,5:00 AM,81 F,73 F,79 %,N,6 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-27,5:30 AM,82 F,75 F,79 %,NNW,5 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-27,6:00 AM,82 F,75 F,79 %,NNE,6 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-27,6:30 AM,82 F,75 F,79 %,N,7 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-27,7:00 AM,84 F,75 F,74 %,N,6 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-27,7:30 AM,84 F,75 F,74 %,NW,7 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-27,8:00 AM,84 F,72 F,66 %,NW,7 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-27,8:30 AM,84 F,73 F,70 %,N,8 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-27,9:00 AM,84 F,75 F,74 %,NNW,7 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-27,9:30 AM,84 F,75 F,74 %,NNW,9 mph,0 mph,29.78 in,0.0 in,Haze
2019-10-27,10:00 AM,82 F,75 F,79 %,N,7 mph,0 mph,29.78 in,0.0 in,Haze
2019-10-27,10:30 AM,82 F,73 F,74 %,N,8 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-27,11:00 AM,82 F,73 F,74 %,NNW,8 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-27,11:30 AM,81 F,73 F,79 %,NNW,6 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-27,12:00 PM,81 F,73 F,79 %,N,5 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-27,12:30 PM,79 F,73 F,83 %,N,5 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-27,1:00 PM,77 F,73 F,89 %,N,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-27,1:30 PM,75 F,72 F,89 %,N,2 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-27,2:00 PM,75 F,72 F,89 %,N,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-27,2:30 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-27,3:00 PM,75 F,73 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,3:30 PM,75 F,73 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,4:00 PM,75 F,73 F,94 %,NNW,3 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,4:30 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,5:00 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-10-27,5:30 PM,73 F,72 F,94 %,NNW,3 mph,0 mph,29.90 in,0.0 in,Fog
2019-10-27,6:00 PM,73 F,72 F,94 %,N,5 mph,0 mph,29.90 in,0.0 in,Fog
2019-10-27,6:30 PM,73 F,72 F,94 %,N,3 mph,0 mph,29.90 in,0.0 in,Fog
2019-10-27,7:00 PM,73 F,72 F,94 %,N,3 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,7:30 PM,72 F,70 F,94 %,N,5 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,8:00 PM,72 F,70 F,94 %,N,5 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,8:30 PM,72 F,70 F,94 %,NNE,5 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,9:00 PM,72 F,70 F,94 %,NNE,5 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,9:30 PM,72 F,70 F,94 %,NNE,3 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,10:00 PM,72 F,70 F,94 %,NNE,5 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,10:30 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,11:00 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-27,11:30 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-28,12:00 AM,70 F,68 F,94 %,NNW,3 mph,0 mph,29.90 in,0.0 in,Fog
2019-10-28,12:30 AM,70 F,68 F,94 %,NNW,3 mph,0 mph,29.90 in,0.0 in,Fog
2019-10-28,1:00 AM,70 F,68 F,94 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Fog
2019-10-28,1:30 AM,72 F,70 F,94 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Fog
2019-10-28,2:00 AM,73 F,70 F,88 %,N,5 mph,0 mph,29.93 in,0.0 in,Fog
2019-10-28,2:30 AM,75 F,72 F,89 %,N,6 mph,0 mph,29.96 in,0.0 in,Fog
2019-10-28,3:00 AM,79 F,73 F,83 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-10-28,3:30 AM,81 F,73 F,79 %,N,6 mph,0 mph,29.96 in,0.0 in,Haze
2019-10-28,4:00 AM,81 F,73 F,79 %,NNE,8 mph,0 mph,29.96 in,0.0 in,Haze
2019-10-28,4:30 AM,82 F,73 F,74 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-10-28,5:00 AM,82 F,73 F,74 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-10-28,5:30 AM,84 F,73 F,70 %,N,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-10-28,6:00 AM,82 F,72 F,70 %,NNW,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-28,6:30 AM,84 F,72 F,66 %,WNW,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-28,7:00 AM,84 F,72 F,66 %,NW,7 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-28,7:30 AM,86 F,72 F,62 %,NNW,7 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,8:00 AM,86 F,72 F,62 %,N,9 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,8:30 AM,84 F,72 F,66 %,N,8 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-28,9:00 AM,84 F,72 F,66 %,NNW,9 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-28,9:30 AM,84 F,72 F,66 %,NNW,9 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-28,10:00 AM,82 F,72 F,70 %,NNW,8 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-28,10:30 AM,82 F,72 F,70 %,NW,8 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-28,11:00 AM,81 F,70 F,70 %,NW,6 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-28,11:30 AM,81 F,70 F,70 %,NW,5 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-28,12:00 PM,79 F,70 F,74 %,NW,3 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-28,12:30 PM,79 F,70 F,74 %,NW,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-28,1:00 PM,77 F,70 F,78 %,NNW,3 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,1:30 PM,75 F,72 F,89 %,NNW,5 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,2:00 PM,75 F,72 F,89 %,NW,5 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,2:30 PM,75 F,72 F,89 %,NNW,5 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,3:00 PM,75 F,72 F,89 %,NNW,5 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,3:30 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,4:00 PM,73 F,70 F,88 %,NNW,3 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,4:30 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,5:00 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,5:30 PM,73 F,70 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-28,6:00 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-28,6:30 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-28,7:00 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-28,7:30 PM,72 F,70 F,94 %,NNW,3 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-28,8:00 PM,72 F,70 F,94 %,NNW,3 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-28,8:30 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-28,9:00 PM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-28,9:30 PM,72 F,70 F,94 %,N,5 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-28,10:00 PM,70 F,70 F,100 %,NW,3 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-28,10:30 PM,70 F,70 F,100 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-28,11:00 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-28,11:30 PM,70 F,68 F,94 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-29,12:00 AM,70 F,66 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-29,12:30 AM,70 F,66 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-29,1:00 AM,70 F,66 F,88 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-29,1:30 AM,72 F,68 F,88 %,NW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-10-29,2:00 AM,73 F,70 F,88 %,NNW,3 mph,0 mph,29.93 in,0.0 in,Haze
2019-10-29,2:30 AM,73 F,70 F,88 %,NNW,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-10-29,3:00 AM,75 F,72 F,89 %,N,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-10-29,3:30 AM,77 F,72 F,83 %,N,3 mph,0 mph,29.96 in,0.0 in,Haze
2019-10-29,4:00 AM,79 F,73 F,83 %,NNW,5 mph,0 mph,29.96 in,0.0 in,Haze
2019-10-29,4:30 AM,79 F,73 F,83 %,NNW,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-10-29,5:00 AM,81 F,72 F,74 %,NNW,7 mph,0 mph,29.93 in,0.0 in,Haze
2019-10-29,5:30 AM,82 F,72 F,70 %,NNW,6 mph,0 mph,29.93 in,0.0 in,Haze
2019-10-29,6:00 AM,84 F,72 F,66 %,NNW,6 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-29,6:30 AM,84 F,72 F,66 %,NNW,5 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-29,7:00 AM,84 F,72 F,66 %,NNW,5 mph,0 mph,29.90 in,0.0 in,Haze
2019-10-29,7:30 AM,84 F,73 F,70 %,NNW,9 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-29,8:00 AM,86 F,73 F,66 %,WNW,7 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-29,8:30 AM,86 F,73 F,66 %,WNW,6 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-29,9:00 AM,86 F,73 F,66 %,WNW,8 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-29,9:30 AM,86 F,72 F,62 %,WNW,8 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-29,10:00 AM,84 F,72 F,66 %,NW,8 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-29,10:30 AM,84 F,72 F,66 %,NW,8 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-29,11:00 AM,82 F,72 F,70 %,NW,7 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-29,11:30 AM,82 F,72 F,70 %,WNW,6 mph,0 mph,29.81 in,0.0 in,Haze
2019-10-29,12:00 PM,81 F,72 F,74 %,NW,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-29,12:30 PM,81 F,72 F,74 %,NW,5 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-29,1:00 PM,81 F,73 F,79 %,NW,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-29,1:30 PM,79 F,73 F,83 %,WNW,3 mph,0 mph,29.84 in,0.0 in,Haze
2019-10-29,2:00 PM,77 F,72 F,83 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-29,2:30 PM,77 F,72 F,83 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Haze
2019-10-29,3:00 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-29,3:30 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-29,4:00 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-29,4:30 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-29,5:00 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-29,5:30 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-29,6:00 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-29,6:30 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-29,7:00 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-29,7:30 PM,75 F,72 F,89 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-29,8:00 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-29,8:30 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-29,9:00 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-29,9:30 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-29,10:00 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.81 in,0.0 in,Fog
2019-10-29,10:30 PM,73 F,72 F,94 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-29,11:00 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-29,11:30 PM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-30,12:00 AM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.84 in,0.0 in,Fog
2019-10-30,12:30 AM,72 F,68 F,88 %,CALM,0 mph,0 mph,29.87 in,0.0 in,Fog
2019-10-30,1:00 AM,72 F,70 F,94 %,CALM,0 mph,0 mph,29.90 in,0.0 in,Fog
2019-10-30,1:30 AM,73 F,70 F,88 %,NW,3 mph,0 mph,29.90 in,0.0 in,Fog
